# Time 		 VMem (kB)  PhyMem (kB)  TotalMem (kB)  FreeMem (kB)  SwapTotal (kB)  SwapFree (kB)
14:43:13	1753852	300068	1056184520	397971760	134217724	133815932
14:43:18	3816020	1072476	1056184520	396436604	134217724	133815932
14:43:28	4743816	1512720	1056184520	394973884	134217724	133815932
14:43:38	4743816	1512720	1056184520	394172132	134217724	133815932
14:43:46	4743816	1512720	1056184520	393514184	134217724	133815932
