# Time 		 VMem (kB)  PhyMem (kB)  TotalMem (kB)  FreeMem (kB)  SwapTotal (kB)  SwapFree (kB)
11:32:04	1737620	278648	1056184520	615823640	134217724	133705412
11:32:06	3404840	718300	1056184520	615691744	134217724	133705412
11:32:25	4326872	1236964	1056184520	615089224	134217724	133705412
