# Time 		 VMem (kB)  PhyMem (kB)  TotalMem (kB)  FreeMem (kB)  SwapTotal (kB)  SwapFree (kB)
12:15:28	1737628	277896	1056184520	836150680	134217724	133874524
12:15:35	3732940	1136292	1056184520	835096264	134217724	133874524
12:15:40	4294132	1243652	1056184520	835676300	134217724	133874524
12:15:50	4294132	1243652	1056184520	836196460	134217724	133874524
