# Time 		 VMem (kB)  PhyMem (kB)  TotalMem (kB)  FreeMem (kB)  SwapTotal (kB)  SwapFree (kB)
16:25:42	1737632	280776	1056184520	848734436	134217724	133872220
16:25:53	4294136	1260092	1056184520	846953172	134217724	133872220
16:26:00	4294136	1260092	1056184520	846643180	134217724	133872220
