# Time 		 VMem (kB)  PhyMem (kB)  TotalMem (kB)  FreeMem (kB)  SwapTotal (kB)  SwapFree (kB)
13:31:28	1737628	279144	1056184520	596781692	134217724	133874524
13:31:58	4294132	1250328	1056184520	596095196	134217724	133874524
