# Time 		 VMem (kB)  PhyMem (kB)  TotalMem (kB)  FreeMem (kB)  SwapTotal (kB)  SwapFree (kB)
13:06:59	1737624	278844	1056184520	625536332	134217724	133710312
13:07:11	4310688	1228400	1056184520	625093420	134217724	133710312
13:07:19	4431060	1228400	1056184520	624954504	134217724	133710312
